customerID,risk_score,ensemble_probability,gb_probability,rf_probability,lr_probability,risk_level,monthly_revenue,annual_revenue_risk,tenure_months,contract_type,payment_method,actual_churn,priority_rank,churn_drivers,recommended_action
3776-EKTKM,88.4,0.8836,0.8822,0.8759,0.8988,Critical,36.45,437.4,1,Month-to-month,Electronic check,1,104,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
6372-RFVNS,88.4,0.8838,0.8633,0.9187,0.8825,Critical,78.8,945.6,1,Month-to-month,Electronic check,1,105,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
3722-WPXTK,88.3,0.8826,0.8378,0.9265,0.9286,Critical,88.35,1060.2,1,Month-to-month,Electronic check,1,106,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
9019-QVLZD,88.3,0.8828,0.857,0.9278,0.8798,Critical,79.55,954.6,1,Month-to-month,Electronic check,1,107,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
1455-ESIQH,88.3,0.8828,0.8378,0.9293,0.9255,Critical,89.1,1069.2,1,Month-to-month,Electronic check,1,108,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
5919-TMRGD,88.2,0.8819,0.8594,0.9171,0.8851,Critical,79.35,952.2,1,Month-to-month,Electronic check,1,109,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
8372-JUXUI,88.2,0.8816,0.8588,0.9151,0.8884,Critical,74.35,892.2,1,Month-to-month,Electronic check,1,110,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
4614-NUVZD,88.2,0.8816,0.8484,0.9263,0.8972,Critical,81.1,973.2,1,Month-to-month,Electronic check,1,111,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
7493-TPUWZ,88.2,0.8824,0.8704,0.8963,0.8918,Critical,79.15,949.8,1,Month-to-month,Electronic check,1,112,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
4626-GYCZP,88.2,0.8816,0.834,0.9265,0.9329,Critical,93.85,1126.2,7,Month-to-month,Electronic check,1,113,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
0679-IDSTG,88.2,0.8816,0.8559,0.9257,0.8798,Critical,69.25,831.0,1,Month-to-month,Electronic check,1,114,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
2202-CUYXZ,88.1,0.881,0.8435,0.9279,0.9046,Critical,84.85,1018.2,1,Month-to-month,Electronic check,1,115,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
7180-PISOG,88.0,0.88,0.8588,0.9115,0.8855,Critical,74.5,894.0,1,Month-to-month,Electronic check,1,116,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
5299-SJCZT,88.0,0.8795,0.8683,0.9175,0.8507,Critical,101.55,1218.6,3,Month-to-month,Bank transfer (automatic),1,117,Month-to-month contract | New customer (0-12 months) | Fiber optic (premium price risk),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
4078-SAYYN,88.0,0.8799,0.8472,0.9075,0.9205,Critical,100.75,1209.0,11,Month-to-month,Electronic check,1,118,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
3158-MOERK,87.9,0.8795,0.8227,0.9376,0.9344,Critical,96.0,1152.0,2,Month-to-month,Electronic check,1,119,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
2656-TABEH,87.9,0.8794,0.829,0.9354,0.9213,Critical,100.2,1202.4,4,Month-to-month,Electronic check,1,120,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
5380-AFSSK,87.9,0.8795,0.8476,0.9117,0.9109,Critical,93.9,1126.8,5,Month-to-month,Mailed check,1,121,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
2004-OCQXK,87.9,0.8793,0.8484,0.922,0.8924,Critical,81.95,983.4,1,Month-to-month,Electronic check,1,122,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
1447-GIQMR,87.9,0.8785,0.8411,0.9402,0.8797,Critical,69.15,829.8,1,Month-to-month,Electronic check,1,123,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
3027-ZTDHO,87.8,0.8775,0.8434,0.9046,0.922,Critical,89.9,1078.8,1,Month-to-month,Electronic check,1,124,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
4806-HIPDW,87.8,0.878,0.845,0.9302,0.8824,Critical,68.95,827.4,1,Month-to-month,Electronic check,1,125,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
0318-QUUOB,87.8,0.8776,0.8536,0.9036,0.8987,Critical,80.55,966.6,1,Month-to-month,Electronic check,1,126,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
0488-GSLFR,87.7,0.8773,0.838,0.9403,0.881,Critical,69.5,834.0,1,Month-to-month,Electronic check,1,127,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
8945-GRKHX,87.7,0.8769,0.8596,0.9169,0.8599,Critical,78.65,943.8,1,Month-to-month,Electronic check,1,128,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
0897-FEGMU,87.7,0.8775,0.8422,0.9062,0.9226,Critical,99.5,1194.0,11,Month-to-month,Electronic check,1,129,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
9546-CQJSU,87.7,0.8766,0.8279,0.9288,0.9201,Critical,91.4,1096.8,2,Month-to-month,Electronic check,1,130,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
6457-USBER,87.7,0.8767,0.8446,0.9164,0.8976,Critical,80.8,969.6,1,Month-to-month,Electronic check,1,131,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
5277-ZLOOR,87.7,0.8771,0.8218,0.9292,0.9373,Critical,85.55,1026.6,2,Month-to-month,Electronic check,1,132,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
0970-ETWGE,87.7,0.8772,0.8434,0.9026,0.9236,Critical,89.55,1074.6,1,Month-to-month,Electronic check,1,133,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
7665-TOALD,87.7,0.8772,0.838,0.9403,0.8804,Critical,69.6,835.2,1,Month-to-month,Electronic check,1,134,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
7439-DKZTW,87.6,0.8759,0.847,0.9076,0.9005,Critical,80.55,966.6,1,Month-to-month,Electronic check,0,135,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
3049-NDXFL,87.6,0.8756,0.8549,0.92,0.8606,Critical,85.8,1029.6,1,Month-to-month,Mailed check,1,136,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
7660-HDPJV,87.6,0.8764,0.838,0.9359,0.8829,Critical,69.2,830.4,1,Month-to-month,Electronic check,1,137,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
9728-FTTVZ,87.6,0.8764,0.838,0.9359,0.8829,Critical,69.2,830.4,1,Month-to-month,Electronic check,1,138,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
1820-TQVEV,87.5,0.8751,0.834,0.941,0.8792,Critical,69.55,834.6,1,Month-to-month,Electronic check,1,139,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
7254-IQWOZ,87.5,0.875,0.834,0.941,0.8786,Critical,69.65,835.8,1,Month-to-month,Electronic check,1,140,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
7577-SWIFR,87.5,0.8749,0.8378,0.9033,0.9248,Critical,89.25,1071.0,1,Month-to-month,Electronic check,0,141,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
6502-MJQAE,87.5,0.8751,0.834,0.941,0.8789,Critical,69.6,835.2,1,Month-to-month,Electronic check,1,142,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
2982-IHMFT,87.5,0.8752,0.8468,0.9119,0.891,Critical,74.45,893.4,1,Month-to-month,Mailed check,1,143,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
6108-OQZDQ,87.5,0.875,0.8269,0.9286,0.9149,Critical,97.95,1175.4,4,Month-to-month,Electronic check,1,144,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
6457-GIRWB,87.5,0.8754,0.834,0.941,0.8805,Critical,69.35,832.2,1,Month-to-month,Electronic check,1,145,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
3428-XZMAZ,87.5,0.8754,0.834,0.941,0.8805,Critical,69.35,832.2,1,Month-to-month,Electronic check,1,146,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
4844-JJWUY,87.4,0.8735,0.8425,0.9081,0.8992,Critical,86.0,1032.0,1,Month-to-month,Electronic check,1,147,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
4603-JANFB,87.4,0.8743,0.834,0.9395,0.8773,Critical,69.85,838.2,1,Month-to-month,Electronic check,1,148,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
0259-GBZSH,87.4,0.874,0.8215,0.9294,0.922,Critical,85.65,1027.8,2,Month-to-month,Electronic check,1,149,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
1285-OKIPP,87.4,0.8736,0.848,0.9159,0.8742,Critical,79.9,958.8,1,Month-to-month,Electronic check,1,150,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
5542-TBBWB,87.4,0.8743,0.834,0.9395,0.877,Critical,69.9,838.8,1,Month-to-month,Electronic check,0,151,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
9804-ICWBG,87.4,0.8743,0.834,0.9395,0.877,Critical,69.9,838.8,1,Month-to-month,Electronic check,1,152,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
4510-HIMLV,87.4,0.8744,0.834,0.9395,0.8776,Critical,69.8,837.6,1,Month-to-month,Electronic check,1,153,Month-to-month contract | Manual payment method | New customer (0-12 months),Personal call within 24 hours. Offer 40% discount on annual plan upgrade. Escalate to senior retention specialist.
